"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"AE","Uttar_Pradesh","17","7","2017","3","0","4","6","None of the Above","","NOTA","971","","257378","357454","GANGOH","GEN","WEST","10","72","0.38","yes","362","0.14","3.7","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","SAHARANPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","7","2017","3","0","4","7","YATENDERA","M","IND","609","GEN","257378","357454","GANGOH","GEN","WEST","10","72","0.24","yes","30","0.01","3.7","AEUP102101","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","SAHARANPUR","","","","Post Graduate","Business","","",""
"AE","Uttar_Pradesh","17","7","2017","3","0","4","8","SATNAM SINGH","M","SARSAMP","579","GEN","257378","357454","GANGOH","GEN","WEST","10","72","0.22","yes","53","0.02","3.7","AEUP100293","","7684","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","63","SAHARANPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","7","2017","3","0","4","9","KAWAR PAL","M","IND","526","GEN","257378","357454","GANGOH","GEN","WEST","10","72","0.2","yes","51","0.02","3.7","AEUP102103","","10809","TRUE","2","IND","10809","GANGOH","TRUE","TRUE","0","FALSE","FALSE","TRUE","52","SAHARANPUR","","","","5th Pass","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","7","2017","3","0","4","10","VIKAS KUMAR","M","IND","475","GEN","257378","357454","GANGOH","GEN","WEST","10","72","0.18","yes","111","0.04","3.7","AEUP100295","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","SAHARANPUR","","","","12th Pass","Agriculture","","Social Work",""
"AE","Uttar_Pradesh","17","7","2017","3","0","4","11","SONU VERMA","M","BHATARSP","364","GEN","257378","357454","GANGOH","GEN","WEST","10","72","0.14","yes","0","0","3.7","AEUP102105","","2053","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","35","SAHARANPUR","","","","","","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","1","NAHID HASAN","M","SP","98830","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","47.26","no","21162","10.12","2.7","AEUP200001","","7425","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","29","PRABUDDHA NAGAR","","","","Graduate Professional","Agriculture","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","2","MRIGANKA SINGH","F","BJP","77668","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","37.14","no","57676","27.58","2.7","AEUP102107","","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","57","PRABUDDHA NAGAR","","","","Post Graduate","Business","","Agriculture",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","3","ANIL KUMAR","M","RLD","19992","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","9.56","yes","13104","6.27","2.7","AEUP100299","","12169","TRUE","2","BJP","1605","KAIRANA","TRUE","FALSE","0","TRUE","FALSE","TRUE","54","PRABUDDHA NAGAR","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","4","DIWAKAR DESHWAL","M","BSP","6888","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","3.29","yes","5523","2.64","2.7","AEUP102109","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","29","PRABUDDHA NAGAR","","","","Graduate Professional","Business","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","5","MASEEHULLA","M","AIMIM","1365","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","0.65","yes","238","0.11","2.7","AEUP186601","","706","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","6","SARFARAJ KHAN","M","LD","1127","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","0.54","yes","67","0.03","2.7","AEUP102111","","4996","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","49","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","7","None of the Above","","NOTA","1060","","209134","300659","KAIRANA","GEN","WEST","11","69.56","0.51","yes","437","0.21","2.7","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","8","SETHPAL","M","IND","623","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","0.3","yes","78","0.04","2.7","AEUP102112","","10809","TRUE","2","IND","10809","KAIRANA","TRUE","TRUE","0","FALSE","FALSE","FALSE","49","PRABUDDHA NAGAR","","","","8th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","9","DHARMVEER","M","IND","545","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","0.26","yes","49","0.02","2.7","AEUP100304","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","41","PRABUDDHA NAGAR","","","","Literate","Labourer or Daily Wage","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","10","VINOD KUMAR","M","IND","496","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","0.24","yes","206","0.1","2.7","AEUP102114","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","51","PRABUDDHA NAGAR","","","","Illiterate","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","11","SAHENDRA PAL","M","BAVAP","290","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","0.14","yes","40","0.02","2.7","AEUP100306","","1862","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","38","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","8","2017","3","0","4","12","SANDEEP","M","BMUP","250","GEN","209134","300659","KAIRANA","GEN","WEST","11","69.56","0.12","yes","0","0","2.7","AEUP102116","","1074","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","28","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","9","2017","3","0","4","1","SURESH KUMAR","M","BJP","90995","GEN","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","42.78","no","16817","7.91","3.12","AEUP200002","","1605","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","44","PRABUDDHA NAGAR","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","9","2017","3","0","4","2","ABDUL WARIS KHAN","M","BSP","74178","GEN","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","34.88","no","42903","20.17","3.12","AEUP102118","","16651","TRUE","3","BSP","16651","THANA BHAWAN","TRUE","TRUE","1","FALSE","FALSE","TRUE","36","PRABUDDHA NAGAR","","","","Graduate Professional","Agriculture","","",""
"AE","Uttar_Pradesh","17","9","2017","3","0","4","3","JAVED RAO","M","RLD","31275","GEN","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","14.7","yes","17795","8.37","3.12","AEUP100310","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","PRABUDDHA NAGAR","","","","Literate","Business","","Liberal Profession or Professional","Lawyer"
"AE","Uttar_Pradesh","17","9","2017","3","0","4","4","SUDHIR KUMAR","M","SP","13480","GEN","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","6.34","yes","12597","5.92","3.12","AEUP102120","","7425","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","56","PRABUDDHA NAGAR","","","","Doctorate","Education","College Professor or Lecturer","",""
"AE","Uttar_Pradesh","17","9","2017","3","0","4","5","None of the Above","","NOTA","883","","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","0.42","yes","322","0.15","3.12","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","9","2017","3","0","4","6","MOHD NASIR","M","BMUP","561","GEN","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","0.26","yes","183","0.09","3.12","AEUP102121","","1074","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","25","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","9","2017","3","0","4","7","RAHAT ALI","M","IND","378","GEN","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","0.18","yes","60","0.03","3.12","AEUP200003","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","37","PRABUDDHA NAGAR","","","","Literate","Business","","",""
"AE","Uttar_Pradesh","17","9","2017","3","0","4","8","SUNIL","M","IND","318","GEN","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","0.15","yes","93","0.04","3.12","AEUP102123","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","PRABUDDHA NAGAR","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","9","2017","3","0","4","9","SAHDEV","M","IND","225","GEN","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","0.11","yes","15","0.01","3.12","AEUP200004","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","47","PRABUDDHA NAGAR","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","9","2017","3","0","4","10","MANJU","F","IND","210","GEN","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","0.1","yes","22","0.01","3.12","AEUP102125","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","PRABUDDHA NAGAR","","","","Literate","Labourer or Daily Wage","","",""
"AE","Uttar_Pradesh","17","9","2017","3","0","4","11","PARVEZ ALI","M","IND","188","GEN","212691","311405","THANA BHAWAN","GEN","WEST","10","68.3","0.09","yes","0","0","3.12","AEUP200005","","10809","TRUE","2","RPD","6762","THANA BHAWAN","TRUE","FALSE","0","FALSE","FALSE","FALSE","43","PRABUDDHA NAGAR","","","","Literate","Agriculture","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","1","TEJENDRA NIRWAL","M","BJP","70085","GEN","196347","299856","SHAMLI","GEN","WEST","12","65.48","35.69","no","29720","15.14","4.17","AEUP102127","","1605","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","51","PRABUDDHA NAGAR","","","","Post Graduate","Agriculture","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","2","PANKAJ KUMAR MALIK","M","INC","40365","GEN","196347","299856","SHAMLI","GEN","WEST","12","65.48","20.56","no","6814","3.47","4.17","AEUP102128","","3482","TRUE","2","INC","3482","SHAMLI","TRUE","TRUE","1","FALSE","TRUE","TRUE","38","PRABUDDHA NAGAR","","","","Graduate Professional","Business","","Agriculture",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","3","BIJENDRA SINGH","M","RLD","33551","GEN","196347","299856","SHAMLI","GEN","WEST","12","65.48","17.09","no","1727","0.88","4.17","AEUP102129","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","PRABUDDHA NAGAR","","","","Graduate","Business","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","4","MANISH KUMAR","M","IND","31824","GEN","196347","299856","SHAMLI","GEN","WEST","12","65.48","16.21","yes","14710","7.49","4.17","AEUP200007","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","PRABUDDHA NAGAR","","","","Graduate Professional","Agriculture","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","5","MOHAMMAD ISLAM","M","BSP","17114","GEN","196347","299856","SHAMLI","GEN","WEST","12","65.48","8.72","yes","16213","8.26","4.17","AEUP102131","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","PRABUDDHA NAGAR","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","6","None of the Above","","NOTA","901","","196347","299856","SHAMLI","GEN","WEST","12","65.48","0.46","yes","81","0.04","4.17","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","7","BILAL A","M","PECP","820","GEN","196347","299856","SHAMLI","GEN","WEST","12","65.48","0.42","yes","441","0.22","4.17","AEUP102132","","5995","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","8","SANJEEV KUMAR","M","IND","379","GEN","196347","299856","SHAMLI","GEN","WEST","12","65.48","0.19","yes","85","0.04","4.17","AEUP100324","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","PRABUDDHA NAGAR","","","","12th Pass","Business","","Agriculture",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","9","SANJEEV","M","IND","294","GEN","196347","299856","SHAMLI","GEN","WEST","12","65.48","0.15","yes","0","0","4.17","AEUP102134","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","PRABUDDHA NAGAR","","","","Literate","Labourer or Daily Wage","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","10","MOHD. GUFRAN KAZMI","M","IND","294","GEN","196347","299856","SHAMLI","GEN","WEST","12","65.48","0.15","yes","16","0.01","4.17","AEUP100326","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","PRABUDDHA NAGAR","","","","Post Graduate","Agriculture","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","11","ARVIND KUMAR","M","BMUP","278","SC","196347","299856","SHAMLI","GEN","WEST","12","65.48","0.14","yes","45","0.02","4.17","AEUP102136","","1074","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","42","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","12","OMPAL","M","BJD(T)","233","SC","196347","299856","SHAMLI","GEN","WEST","12","65.48","0.12","yes","24","0.01","4.17","AEUP100328","","1300","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","56","PRABUDDHA NAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","10","2017","3","0","4","13","LOKENDRA KUMAR","M","IND","209","GEN","196347","299856","SHAMLI","GEN","WEST","12","65.48","0.11","yes","0","0","4.17","AEUP102138","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","PRABUDDHA NAGAR","","","","Literate","Agriculture","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","1","UMESH MALIK","M","BJP","97781","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","40.55","no","13201","5.47","3.23","AEUP100330","","1605","TRUE","2","BJP","1605","BUDHANA","TRUE","TRUE","1","FALSE","FALSE","TRUE","51","MUZAFFARNAGAR","","","","Graduate","Business","Trader","Agriculture",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","2","PRAMOD TYAGI","M","SP","84580","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","35.08","no","54546","22.62","3.23","AEUP102140","","7425","TRUE","2","SP","7425","KHATAULI","FALSE","TRUE","0","FALSE","FALSE","FALSE","62","MUZAFFARNAGAR","","","","Graduate Professional","Liberal Profession or Professional","Lawyer","Agriculture",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","3","SAEEDA BEGAM","F","BSP","30034","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","12.46","yes","6302","2.61","3.23","AEUP200009","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","42","MUZAFFARNAGAR","","","","Literate","Salaried Work or Employed","","Agricultural Labour",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","4","YOGRAJ SINGH","M","RLD","23732","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","9.84","yes","22446","9.31","3.23","AEUP102142","","12169","TRUE","2","BSP","16651","BUDHANA","TRUE","FALSE","0","TRUE","FALSE","TRUE","44","MUZAFFARNAGAR","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","5","None of the Above","","NOTA","1286","","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.53","yes","587","0.24","3.23","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","MUZAFFARNAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","6","SHOBHA RAM","M","IND","699","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.29","yes","33","0.01","3.23","AEUP102143","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","65","MUZAFFARNAGAR","","","","Literate","Agriculture","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","7","MOHD. RASHEED KASSAR","M","IND","666","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.28","yes","55","0.02","3.23","AEUP200011","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","MUZAFFARNAGAR","","","","Literate","Business","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","8","DINESH KUMAR","M","NINSHAD","611","SC","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.25","yes","211","0.09","3.23","AEUP102145","","5873","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","25","MUZAFFARNAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","9","JAMEEL","M","NALP","400","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.17","yes","39","0.02","3.23","AEUP100337","","5625","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","63","MUZAFFARNAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","10","MANOJ","M","RKMP","361","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.15","yes","85","0.04","3.23","AEUP102147","","6607","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","MUZAFFARNAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","11","RIZWAN","M","IND","276","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.11","yes","54","0.02","3.23","AEUP100339","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","MUZAFFARNAGAR","","","","Post Graduate","Salaried Work or Employed","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","12","CH. RAJKUMAR BALIYAN","M","IND","222","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.09","yes","77","0.03","3.23","AEUP102149","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","MUZAFFARNAGAR","","","","10th Pass","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","13","SUMAT PAL KASHYAP","M","SHS","145","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.06","yes","9","0","3.23","AEUP100341","","18691","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","59","MUZAFFARNAGAR","","","","","","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","14","JAGAPAL","M","IND","136","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.06","yes","30","0.01","3.23","AEUP102151","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","56","MUZAFFARNAGAR","","","","Literate","Agriculture","","",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","15","ANIL","M","IND","106","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.04","yes","25","0.01","3.23","AEUP100343","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","53","MUZAFFARNAGAR","","","","Graduate Professional","Liberal Profession or Professional","Lawyer","Agriculture",""
"AE","Uttar_Pradesh","17","11","2017","3","0","4","16","MOHD. GULAFAM","M","IND","81","GEN","241116","359140","BUDHANA","GEN","WEST","15","67.14","0.03","yes","0","0","3.23","AEUP102153","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","MUZAFFARNAGAR","","","","10th Pass","Agriculture","","",""
